time_seconds,queue_north,queue_south,queue_east,queue_west,total_queue,action,reward,env_reward,scenario,episode,policy,policy_label,algorithm_type,eta,green_north,green_south,green_east,green_west
65,0.0,0.0,1.0,3.0,4.0,0,0.25,-4.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
66,0.0,1.0,1.0,2.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
67,0.0,0.0,2.0,2.0,4.0,0,0.25,-4.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
68,0.0,0.0,1.0,1.0,2.0,1,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
69,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
70,0.0,0.0,0.0,1.0,1.0,0,1.0,-1.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
71,0.0,0.0,0.0,1.0,1.0,0,1.0,-1.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
72,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
73,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
74,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
75,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
76,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
77,0.0,0.0,0.0,1.0,1.0,1,1.0,-1.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
78,0.0,0.0,0.0,1.0,1.0,0,1.0,-1.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
79,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
80,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
81,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
82,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
83,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
84,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
85,0.0,0.0,0.0,2.0,2.0,0,0.5,-2.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
86,0.0,0.0,0.0,3.0,3.0,0,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
87,0.0,0.0,0.0,3.0,3.0,0,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
88,0.0,0.0,0.0,4.0,4.0,0,0.25,-4.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
89,0.0,0.0,0.0,5.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
90,0.0,0.0,0.0,5.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
91,0.0,0.0,0.0,5.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
92,0.0,0.0,0.0,6.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
93,0.0,0.0,0.0,6.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
94,0.0,0.0,0.0,6.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
95,0.0,0.0,0.0,6.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
96,0.0,0.0,0.0,6.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
97,0.0,0.0,1.0,6.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
98,0.0,0.0,1.0,6.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
99,0.0,0.0,1.0,7.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
100,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
101,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
102,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
103,0.0,0.0,2.0,8.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
104,0.0,1.0,1.0,7.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
105,0.0,0.0,1.0,7.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
106,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
107,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
108,0.0,0.0,2.0,8.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
109,0.0,0.0,3.0,8.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
110,0.0,0.0,2.0,7.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
111,0.0,0.0,2.0,7.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
112,0.0,0.0,2.0,7.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
113,0.0,0.0,3.0,7.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
114,0.0,0.0,3.0,7.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
115,0.0,0.0,2.0,6.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
116,0.0,0.0,1.0,5.0,6.0,1,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
117,0.0,0.0,1.0,6.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
118,0.0,0.0,1.0,6.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
119,0.0,0.0,1.0,7.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
120,0.0,0.0,1.0,7.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
121,0.0,0.0,1.0,7.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
122,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
123,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
124,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
125,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
126,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
127,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
128,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
129,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
130,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
131,0.0,0.0,2.0,8.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
132,0.0,0.0,2.0,8.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
133,0.0,0.0,2.0,8.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
134,0.0,0.0,2.0,9.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
135,0.0,0.0,2.0,9.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
136,0.0,0.0,2.0,9.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
137,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
138,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
139,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
140,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
141,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
142,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
143,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
144,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
145,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
146,0.0,0.0,2.0,10.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
147,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
148,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
149,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
150,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
151,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
152,0.0,0.0,2.0,12.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
153,0.0,0.0,2.0,12.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
154,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
155,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
156,0.0,0.0,3.0,13.0,16.0,0,0.0625,-16.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
157,0.0,0.0,3.0,13.0,16.0,0,0.0625,-16.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
158,0.0,0.0,3.0,13.0,16.0,0,0.0625,-16.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
159,0.0,0.0,2.0,13.0,15.0,1,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
160,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
161,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
162,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
163,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
164,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
165,0.0,0.0,2.0,13.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
166,0.0,0.0,3.0,13.0,16.0,0,0.0625,-16.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
167,0.0,0.0,2.0,12.0,14.0,1,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
168,0.0,0.0,3.0,12.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
169,0.0,0.0,2.0,11.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
170,0.0,0.0,3.0,11.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
171,0.0,1.0,2.0,11.0,14.0,1,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
172,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
173,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
174,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
175,0.0,0.0,2.0,11.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
176,0.0,0.0,3.0,11.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
177,0.0,0.0,2.0,10.0,12.0,1,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
178,0.0,0.0,2.0,9.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
179,0.0,0.0,1.0,8.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
180,0.0,0.0,2.0,8.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
181,0.0,1.0,1.0,7.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
182,0.0,0.0,1.0,7.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
183,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
184,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
185,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
186,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
187,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
188,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
189,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
190,1.0,0.0,0.0,9.0,10.0,1,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
191,0.0,0.0,0.0,9.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
192,0.0,0.0,0.0,9.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
193,0.0,0.0,0.0,9.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
194,0.0,0.0,0.0,9.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
195,0.0,0.0,0.0,9.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
196,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
197,0.0,0.0,1.0,9.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
198,0.0,0.0,2.0,9.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
199,0.0,1.0,1.0,8.0,10.0,1,0.1,-10.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
200,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
201,0.0,0.0,1.0,8.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
202,0.0,0.0,0.0,7.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
203,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
204,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
205,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
206,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
207,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
208,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
209,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
210,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
211,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
212,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
213,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
214,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
215,0.0,0.0,0.0,7.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
216,0.0,0.0,1.0,7.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
217,0.0,0.0,1.0,6.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
218,0.0,0.0,0.0,5.0,5.0,1,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
219,0.0,0.0,0.0,5.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
220,0.0,0.0,0.0,5.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
221,0.0,0.0,0.0,5.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
222,0.0,0.0,1.0,6.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
223,0.0,0.0,0.0,5.0,5.0,1,0.2,-5.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
224,0.0,0.0,1.0,5.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
225,0.0,0.0,0.0,4.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
226,0.0,0.0,0.0,4.0,4.0,0,0.25,-4.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
227,0.0,0.0,0.0,4.0,4.0,0,0.25,-4.0,scenario1_low_demand,59,independent_qplf,Independent Learner - QPLF,rl_last_episode,,,,,
